robot_max_speed,robot_radius,success_rate,collision_rate,average_collision_amount,timeout_rate,timeout_collision_rate,average_path_length,average_time_diff,width,height,indoor_map_type,iterations,corridor_width,outdoor_map_type,num_static_obstacles,static_obstacle_size,other_map_type,mean_angle_info,entropy,map_size,max_entropy,num_obs_cv2,occupancy_ratio,distance_normalized,distance_avg,distance_variance,average_linear_velocity,average_obstalce_size,number_dynamic_obstalces,dyn_obstacle_occupation,crowdnav,dwa,rlca,teb
0.22,0.113,0.57,0.43,2.57,0.0,0.17,167.09,8,70,70,1,30,5,0,0,0,0,360.0,0.022,2450.0,2.3219,1,0.4331,0.0,0.0,1.0,0.42,0.66,3,2,0,0,1,0
0.22,0.113,0.81,0.19,0.62,0.0,0.0,39.16,1,50,50,1,45,3,0,0,0,0,144.0,0.0135,1250.0,2.3219,5,0.3952,0.6,0.0075,0.0,0.0,0.0,0,0,0,0,1,0
0.22,0.113,0.23,0.77,20.83,0.0,0.2,314.72,12,90,90,1,30,3,0,0,0,0,180.0,0.0249,4050.0,2.3219,4,0.639,1.0,0.0088,0.0,0.51,0.57,12,7,0,0,1,0
0.22,0.113,0.6,0.4,1.77,0.0,0.0,74.12,3,90,90,1,70,5,0,0,0,0,360.0,0.0406,4050.0,2.3219,3,0.2712,0.7,0.0083,0.0,0.55,0.71,8,6,0,0,1,0
0.22,0.113,0.79,0.21,1.21,0.0,0.0,53.72,1,50,50,1,15,4,0,0,0,0,180.0,0.01,1250.0,2.3219,2,0.5424,1.0,0.0002,0.0,0.58,0.55,4,2,0,0,1,0
0.22,0.113,0.86,0.14,0.69,0.0,0.0,63.78,2,70,70,1,70,5,0,0,0,0,120.0,0.0275,2450.0,2.3219,4,0.2284,0.5,0.005,0.0,0.0,0.0,0,0,0,0,1,0
0.22,0.113,0.7,0.3,2.07,0.0,0.03,106.63,4,90,90,1,70,5,0,0,0,0,333.3333,0.0401,4050.0,2.3219,7,0.2863,0.6,0.012,0.0,0.0,0.0,0,0,0,0,1,0
0.22,0.113,0.43,0.57,2.21,0.0,0.0,41.32,1,70,70,1,15,3,0,0,0,0,360.0,0.0137,2450.0,2.3219,1,0.6859,0.0,0.0,1.0,0.47,0.48,9,4,0,0,1,0
0.22,0.113,0.4,0.6,26.03,0.0,0.37,292.64,13,90,90,1,15,4,0,0,0,0,360.0,0.0206,4050.0,2.3219,1,0.6901,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0
0.22,0.113,0.9,0.1,0.14,0.0,0.0,29.26,1,50,50,1,70,4,0,0,0,0,180.0,0.0151,1250.0,2.3219,2,0.2472,0.0,0.0,1.0,0.47,0.2,2,0,0,0,1,0
0.22,0.113,0.34,0.66,10.48,0.0,0.14,197.96,9,70,70,1,70,3,0,0,0,0,60.0,0.0238,2450.0,2.3219,8,0.3867,0.8,0.0079,0.0,0.57,0.5,9,4,0,0,1,0
0.22,0.113,0.23,0.77,20.6,0.0,0.33,298.89,13,70,70,1,45,3,0,0,0,0,300.0,0.0228,2450.0,2.3219,10,0.4496,0.3,0.0322,0.0001,0.0,0.0,0,0,0,0,1,0
0.22,0.113,0.21,0.79,15.43,0.0,0.18,246.71,10,90,90,1,15,3,0,0,0,0,360.0,0.0171,4050.0,2.3219,1,0.7657,0.0,0.0,1.0,0.62,0.5,12,6,0,0,1,0
0.22,0.113,0.47,0.53,7.37,0.0,0.03,204.09,7,90,90,1,70,4,0,0,0,0,252.0,0.036,4050.0,2.3219,14,0.3922,0.6,0.0166,0.0,0.56,0.47,8,4,0,0,1,0
0.22,0.113,0.72,0.28,4.48,0.0,0.03,112.85,4,70,70,1,70,4,0,0,0,0,72.0,0.0272,2450.0,2.3219,6,0.2714,0.5,0.0099,0.0,0.59,0.59,3,2,0,0,1,0
0.22,0.113,0.0,0.47,0.67,0.53,0.4,14.03,29,70,70,1,70,4,0,0,0,0,108.0,0.0255,2450.0,2.3219,10,0.3173,0.8,0.0081,0.0,0.43,0.75,3,2,0,0,1,0
0.22,0.113,0.25,0.75,18.64,0.0,0.32,412.76,13,90,90,1,30,4,0,0,0,0,180.0,0.0209,4050.0,2.3219,2,0.6828,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0
0.22,0.113,0.17,0.83,29.72,0.0,0.17,248.71,12,90,90,1,15,4,0,0,0,0,360.0,0.0232,4050.0,2.3219,1,0.6483,0.0,0.0,1.0,0.73,0.55,8,4,0,0,1,0
0.22,0.113,0.21,0.79,27.86,0.0,0.41,282.36,14,70,70,1,15,4,0,0,0,0,360.0,0.0151,2450.0,2.3219,1,0.6476,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0
0.22,0.113,0.64,0.36,0.39,0.0,0.0,29.08,1,50,50,1,70,5,0,0,0,0,180.0,0.015,1250.0,2.3219,2,0.2472,0.0,0.0,1.0,0.39,0.71,4,3,0,0,1,0
0.22,0.113,0.79,0.21,0.97,0.0,0.0,27.79,1,50,50,1,15,5,0,0,0,0,180.0,0.011,1250.0,2.3219,2,0.4832,0.0,0.0,1.0,0.46,0.58,2,1,0,0,1,0
0.22,0.113,0.34,0.66,20.24,0.0,0.21,215.4,11,90,90,1,30,4,0,0,0,0,180.0,0.0254,4050.0,2.3219,3,0.5973,1.0,0.0021,0.0,0.57,0.63,4,3,0,0,1,0
0.22,0.113,0.5,0.5,1.32,0.0,0.0,40.61,1,50,50,1,45,3,0,0,0,0,180.0,0.0144,1250.0,2.3219,5,0.3112,0.6,0.0092,0.0,0.62,0.67,4,3,0,0,1,0
0.22,0.113,0.62,0.38,6.41,0.0,0.14,109.43,5,50,50,1,70,4,0,0,0,0,90.0,0.0157,1250.0,2.3219,4,0.222,1.0,0.0059,0.0,0.23,0.39,4,2,0,0,1,0
0.22,0.113,0.85,0.15,0.33,0.0,0.0,17.44,1,50,50,1,45,3,0,0,0,0,216.0,0.0139,1250.0,2.3219,7,0.3676,0.7,0.0123,0.0,0.52,0.69,2,1,0,0,1,0
0.22,0.113,0.71,0.29,0.64,0.0,0.0,26.4,1,50,50,1,70,3,0,0,0,0,180.0,0.0148,1250.0,2.3219,4,0.2964,1.0,0.0096,0.0,0.7,0.51,4,2,0,0,1,0
0.22,0.113,0.23,0.73,22.93,0.03,0.23,154.16,10,70,70,1,30,3,0,0,0,0,180.0,0.0176,2450.0,2.3219,2,0.5865,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0
0.22,0.113,0.52,0.48,4.93,0.0,0.07,63.02,4,70,70,1,45,5,0,0,0,0,249.2308,0.0268,2450.0,2.3219,8,0.2798,0.2,0.009,0.0,0.59,0.49,6,3,0,0,1,0
0.22,0.113,0.5,0.47,8.83,0.03,0.1,148.06,8,90,90,1,70,5,0,0,0,0,110.7692,0.0415,4050.0,2.3219,13,0.2514,0.5,0.0096,0.0,0.66,0.43,8,3,0,0,1,0
0.22,0.113,0.41,0.59,13.07,0.0,0.17,252.55,9,90,90,1,45,5,0,0,0,0,341.0526,0.0365,4050.0,2.3219,7,0.3585,0.6,0.0195,0.0,0.4,0.46,12,6,0,0,1,0
0.22,0.113,0.23,0.77,18.67,0.0,0.07,190.52,7,70,70,1,15,5,0,0,0,0,180.0,0.0197,2450.0,2.3219,4,0.5037,1.0,0.0091,0.0,0.57,0.55,3,2,0,0,1,0
0.22,0.113,0.27,0.73,13.97,0.0,0.37,212.91,13,70,70,1,70,4,0,0,0,0,288.0,0.0252,2450.0,2.3219,5,0.3153,0.4,0.0116,0.0,0.64,0.64,9,6,0,0,1,0
0.22,0.113,0.93,0.07,0.14,0.0,0.0,18.9,1,50,50,1,70,3,0,0,0,0,196.3636,0.0155,1250.0,2.3219,8,0.2344,0.5,0.0116,0.0,0.0,0.0,0,0,0,0,1,0
0.22,0.113,0.48,0.52,3.38,0.0,0.03,87.74,4,90,90,1,70,5,0,0,0,0,225.0,0.0393,4050.0,2.3219,10,0.3051,0.5,0.0108,0.0,0.48,0.63,8,5,0,0,1,0
0.22,0.113,0.34,0.66,12.03,0.0,0.1,128.53,7,50,50,1,30,3,0,0,0,0,120.0,0.0124,1250.0,2.3219,3,0.4516,1.0,0.0063,0.0,0.52,0.88,2,2,0,0,1,0
0.22,0.113,0.27,0.73,22.8,0.0,0.4,238.8,15,90,90,1,30,5,0,0,0,0,360.0,0.0314,4050.0,2.3219,2,0.4767,1.0,0.0175,0.0,0.56,0.46,8,4,0,0,1,0
0.22,0.113,0.36,0.64,3.39,0.0,0.0,68.67,4,50,50,1,45,3,0,0,0,0,144.0,0.014,1250.0,2.3219,11,0.3676,0.7,0.0101,0.0,0.69,0.45,6,3,0,0,1,0
0.22,0.113,0.27,0.73,19.27,0.0,0.47,259.7,16,90,90,1,30,5,0,0,0,0,216.0,0.0299,4050.0,2.3219,4,0.5022,0.5,0.0102,0.0,0.0,0.0,0,0,0,0,1,0
0.22,0.113,0.1,0.9,14.43,0.0,0.27,181.6,14,90,90,1,70,4,0,0,0,0,144.0,0.036,4050.0,2.3219,10,0.3957,0.5,0.0092,0.0,0.42,0.67,12,8,0,0,1,0
0.22,0.113,0.1,0.9,28.37,0.0,0.33,346.0,15,90,90,1,30,4,0,0,0,0,240.0,0.0264,4050.0,2.3219,7,0.5727,0.4,0.0078,0.0,0.46,0.4,4,2,0,0,1,0
0.22,0.113,0.61,0.39,1.0,0.0,0.0,22.48,0,50,50,1,15,3,0,0,0,0,180.0,0.0098,1250.0,2.3219,3,0.5668,1.0,0.0054,0.0,0.72,0.62,4,2,0,0,1,0
0.22,0.113,0.2,0.8,27.0,0.0,0.23,343.26,12,90,90,1,45,5,0,0,0,0,154.2857,0.034,4050.0,2.3219,7,0.4179,0.4,0.0097,0.0,0.57,0.56,8,5,0,0,1,0
0.22,0.113,0.9,0.1,0.14,0.0,0.0,26.15,1,50,50,1,70,3,0,0,0,0,180.0,0.0151,1250.0,2.3219,3,0.2944,1.0,0.0105,0.0,0.39,0.38,2,1,0,0,1,0
0.22,0.113,0.17,0.83,33.17,0.0,0.37,378.63,15,90,90,1,30,3,0,0,0,0,180.0,0.0237,4050.0,2.3219,3,0.6543,1.0,0.0051,0.0,0.58,0.59,12,7,0,0,1,0
0.22,0.113,0.52,0.48,0.76,0.0,0.0,28.05,1,50,50,1,70,4,0,0,0,0,180.0,0.0137,1250.0,2.3219,2,0.314,0.0,0.0,1.0,0.64,0.48,6,3,0,0,1,0
0.22,0.113,0.31,0.69,8.31,0.0,0.07,128.07,7,70,70,1,70,3,0,0,0,0,130.9091,0.0257,2450.0,2.3219,13,0.3637,0.7,0.0123,0.0,0.61,0.52,6,3,0,0,1,0
0.22,0.113,0.33,0.67,20.03,0.0,0.27,255.15,10,70,70,1,30,4,0,0,0,0,180.0,0.0226,2450.0,2.3219,5,0.4292,0.4,0.0073,0.0,0.59,0.6,6,4,0,0,1,0
0.22,0.113,0.63,0.37,0.97,0.0,0.0,50.75,2,70,70,1,70,4,0,0,0,0,294.5455,0.0267,2450.0,2.3219,6,0.2676,0.5,0.0104,0.0,0.67,0.54,3,2,0,0,1,0
0.22,0.113,0.23,0.77,12.9,0.0,0.13,181.44,8,90,90,1,45,3,0,0,0,0,227.3684,0.0287,4050.0,2.3219,11,0.5577,0.5,0.0105,0.0,0.41,0.52,4,2,0,0,1,0
0.22,0.113,0.27,0.73,19.87,0.0,0.1,254.97,11,90,90,1,70,4,0,0,0,0,180.0,0.0378,4050.0,2.3219,9,0.353,0.6,0.0112,0.0,0.52,0.54,12,6,0,0,1,0
0.22,0.113,0.27,0.73,13.83,0.0,0.1,134.53,6,50,50,1,45,3,0,0,0,0,120.0,0.0139,1250.0,2.3219,3,0.3532,0.7,0.0051,0.0,0.59,0.52,6,3,0,0,1,0
0.22,0.113,0.43,0.57,18.27,0.0,0.2,214.84,8,70,70,1,15,4,0,0,0,0,180.0,0.0141,2450.0,2.3219,2,0.6684,1.0,0.0008,0.0,0.0,0.0,0,0,0,0,1,0
0.22,0.113,0.9,0.1,0.1,0.0,0.0,22.69,1,50,50,1,45,5,0,0,0,0,180.0,0.0142,1250.0,2.3219,2,0.3048,0.0,0.0,1.0,0.44,0.57,4,2,0,0,1,0
0.22,0.113,0.27,0.73,13.5,0.0,0.13,223.47,8,90,90,1,30,4,0,0,0,0,240.0,0.0285,4050.0,2.3219,3,0.5573,0.7,0.0047,0.0,0.55,0.84,4,3,0,0,1,0
0.22,0.113,0.8,0.2,0.87,0.0,0.0,33.28,1,50,50,1,30,3,0,0,0,0,180.0,0.0106,1250.0,2.3219,6,0.5244,0.5,0.0089,0.0,0.0,0.0,0,0,0,0,1,0
0.22,0.113,0.27,0.73,21.03,0.0,0.27,386.42,11,90,90,1,30,4,0,0,0,0,180.0,0.023,4050.0,2.3219,4,0.6383,0.2,0.008,0.0,0.59,0.42,8,3,0,0,1,0
0.22,0.113,0.1,0.9,18.03,0.0,0.1,290.09,9,90,90,1,15,3,0,0,0,0,90.0,0.0196,4050.0,2.3219,4,0.7065,1.0,0.0024,0.0,0.56,0.62,12,7,0,0,1,0
0.22,0.113,0.3,0.7,7.3,0.0,0.1,147.43,7,90,90,1,70,4,0,0,0,0,240.0,0.0382,4050.0,2.3219,12,0.3425,0.3,0.0107,0.0,0.63,0.64,8,5,0,0,1,0
0.22,0.113,0.9,0.1,3.83,0.0,0.07,84.41,4,70,70,1,15,5,0,0,0,0,180.0,0.0155,2450.0,2.3219,2,0.6251,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0
0.22,0.113,0.14,0.86,21.93,0.0,0.24,220.94,13,90,90,1,45,3,0,0,0,0,288.0,0.0303,4050.0,2.3219,5,0.5273,0.6,0.0085,0.0,0.49,0.57,12,7,0,0,1,0
0.22,0.113,0.1,0.9,32.72,0.0,0.41,338.96,16,90,90,1,70,3,0,0,0,0,216.0,0.0305,4050.0,2.3219,5,0.5281,0.4,0.0073,0.0,0.52,0.53,8,4,0,0,1,0
0.22,0.113,0.67,0.33,7.57,0.0,0.17,137.45,7,90,90,1,70,5,0,0,0,0,180.0,0.0379,4050.0,2.3219,3,0.3074,1.0,0.0074,0.0,0.46,0.59,4,2,0,0,1,0
0.22,0.113,0.55,0.45,1.45,0.0,0.0,38.2,2,50,50,1,30,5,0,0,0,0,180.0,0.0135,1250.0,2.3219,3,0.3544,1.0,0.0076,0.0,0.45,0.68,2,1,0,0,1,0
0.22,0.113,0.23,0.77,5.3,0.0,0.0,91.05,4,70,70,1,45,4,0,0,0,0,154.2857,0.0237,2450.0,2.3219,6,0.3698,0.7,0.0126,0.0,0.58,0.64,9,6,0,0,1,0
0.22,0.113,0.83,0.17,0.27,0.0,0.0,23.53,1,50,50,1,70,5,0,0,0,0,180.0,0.0154,1250.0,2.3219,2,0.2304,0.0,0.0,1.0,0.6,0.6,6,4,0,0,1,0
0.22,0.113,0.4,0.6,9.73,0.0,0.1,131.4,6,70,70,1,15,4,0,0,0,0,90.0,0.0154,2450.0,2.3219,5,0.6257,0.8,0.0067,0.0,0.51,0.61,6,4,0,0,1,0
0.22,0.113,0.33,0.67,14.23,0.0,0.2,257.66,8,90,90,1,45,3,0,0,0,0,288.0,0.0304,4050.0,2.3219,4,0.5278,0.5,0.0105,0.0,0.6,0.68,8,5,0,0,1,0
0.22,0.113,0.33,0.67,9.93,0.0,0.07,165.99,6,70,70,1,15,5,0,0,0,0,90.0,0.0202,2450.0,2.3219,4,0.4851,0.5,0.0037,0.0,0.6,0.54,9,5,0,0,1,0
0.22,0.113,0.76,0.24,4.38,0.0,0.03,53.41,3,50,50,1,30,3,0,0,0,0,360.0,0.0119,1250.0,2.3219,1,0.4868,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0
0.22,0.113,0.23,0.77,16.37,0.0,0.13,228.74,9,90,90,1,70,5,0,0,0,0,270.0,0.0403,4050.0,2.3219,6,0.2737,0.5,0.0093,0.0,0.62,0.81,8,7,0,0,1,0
0.22,0.113,0.59,0.41,3.79,0.0,0.07,92.94,4,50,50,1,30,3,0,0,0,0,360.0,0.0126,1250.0,2.3219,2,0.4388,1.0,0.0065,0.0,0.43,0.48,4,2,0,0,1,0
0.22,0.113,0.07,0.93,20.56,0.0,0.19,289.59,9,90,90,1,30,3,0,0,0,0,240.0,0.0243,4050.0,2.3219,3,0.6423,1.0,0.009,0.0,0.0,0.0,0,0,0,0,1,0
0.22,0.113,0.83,0.17,1.93,0.0,0.03,50.64,2,50,50,1,70,5,0,0,0,0,180.0,0.0151,1250.0,2.3219,2,0.2364,0.0,0.0,1.0,0.61,0.81,2,2,0,0,1,0
0.22,0.113,0.73,0.27,3.63,0.0,0.03,94.88,5,90,90,1,70,5,0,0,0,0,200.0,0.0374,4050.0,2.3219,11,0.3175,0.5,0.0216,0.0,0.0,0.0,0,0,0,0,1,0
0.22,0.113,0.14,0.86,16.86,0.0,0.24,297.43,11,70,70,1,30,4,0,0,0,0,360.0,0.0199,2450.0,2.3219,3,0.49,0.7,0.0109,0.0,0.54,0.58,9,5,0,0,1,0
0.22,0.113,1.0,0.0,0.0,0.0,0.0,26.83,1,50,50,1,70,4,0,0,0,0,180.0,0.0154,1250.0,2.3219,2,0.232,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0
0.22,0.113,0.3,0.7,17.6,0.0,0.23,228.67,10,70,70,1,45,3,0,0,0,0,120.0,0.0228,2450.0,2.3219,7,0.4349,0.6,0.0066,0.0,0.55,0.42,6,3,0,0,1,0
0.22,0.113,0.59,0.41,4.41,0.0,0.07,90.34,4,70,70,1,45,4,0,0,0,0,360.0,0.0233,2450.0,2.3219,2,0.3929,1.0,0.0098,0.0,0.52,0.67,6,4,0,0,1,0
0.22,0.113,0.55,0.45,2.34,0.0,0.03,60.73,2,50,50,1,70,3,0,0,0,0,90.0,0.0151,1250.0,2.3219,6,0.2864,0.7,0.0065,0.0,0.5,0.56,6,3,0,0,1,0
0.22,0.113,0.13,0.87,25.23,0.0,0.2,261.69,14,70,70,1,15,3,0,0,0,0,240.0,0.0133,2450.0,2.3219,4,0.6982,1.0,0.0098,0.0,0.48,0.58,6,3,0,0,1,0
0.22,0.113,0.93,0.07,0.1,0.0,0.0,19.6,0,50,50,1,15,5,0,0,0,0,90.0,0.0108,1250.0,2.3219,4,0.5092,0.5,0.0054,0.0,0.0,0.0,0,0,0,0,1,0
0.22,0.113,0.5,0.47,12.9,0.03,0.17,170.25,7,70,70,1,30,4,0,0,0,0,240.0,0.0187,2450.0,2.3219,3,0.5318,0.7,0.0039,0.0,0.0,0.0,0,0,0,0,1,0
0.22,0.113,0.34,0.66,19.31,0.0,0.21,296.04,10,90,90,1,30,5,0,0,0,0,180.0,0.0338,4050.0,2.3219,6,0.43,0.3,0.0077,0.0,0.65,0.68,8,5,0,0,1,0
0.22,0.113,0.43,0.57,1.27,0.0,0.1,75.93,11,50,90,1,45,4,0,0,0,0,180.0,0.02,2250.0,2.3219,2,0.4556,0.0,0.0,1.0,0.75,0.56,6,3,1,0,0,0
2.0,0.267,0.43,0.13,0.27,0.43,0.03,81.21,19,50,90,1,30,4,0,0,0,0,120.0,0.0186,2250.0,2.3219,6,0.4898,0.7,0.0104,0.0,0.0,0.0,0,0,0,0,1,0
1.1,0.625,0.57,0.43,0.73,0.0,0.3,51.45,15,70,90,1,30,5,0,0,0,0,120.0,0.0243,3150.0,2.3219,6,0.4984,0.3,0.0134,0.0,0.0,0.0,0,0,1,0,0,0
0.22,0.113,0.3,0.7,1.33,0.0,0.0,63.06,6,50,70,1,15,4,0,0,0,0,120.0,0.0138,1750.0,2.3219,6,0.5471,0.3,0.008,0.0,0.65,0.49,6,3,1,0,0,0
1.1,0.625,0.4,0.6,1.8,0.0,0.37,88.58,17,90,70,0,0,0,1,20,4,0,169.4118,0.0325,3150.0,2.3219,15,0.2692,0.6,0.0213,0.0,0.0,0.0,0,0,1,0,0,0
1.1,0.625,0.2,0.8,2.17,0.0,0.5,62.05,20,90,70,1,45,4,0,0,0,0,90.0,0.0253,3150.0,2.3219,4,0.4763,1.0,0.002,0.0,0.42,0.64,3,2,1,0,0,0
1.1,0.625,0.77,0.23,0.3,0.0,0.0,58.66,4,50,50,1,45,5,0,0,0,0,180.0,0.0148,1250.0,2.3219,3,0.2908,1.0,0.0068,0.0,0.69,0.61,4,2,1,0,0,0
2.0,0.267,0.23,0.6,0.93,0.17,0.5,242.04,22,50,70,1,70,4,0,0,0,0,360.0,0.0205,1750.0,2.3219,1,0.246,0.0,0.0,1.0,0.46,0.65,4,3,0,0,1,0
0.22,0.113,0.4,0.6,1.73,0.0,0.13,109.73,14,90,50,1,70,3,0,0,0,0,216.0,0.0235,2250.0,2.3219,6,0.3467,0.7,0.0071,0.0,0.59,0.51,6,3,1,0,0,0
2.0,0.267,0.47,0.17,0.23,0.37,0.13,35.86,17,50,50,1,70,5,0,0,0,0,180.0,0.0154,1250.0,2.3219,2,0.226,0.0,0.0,1.0,0.57,0.34,2,1,0,0,1,0
1.1,0.625,0.53,0.47,3.83,0.0,0.2,61.52,8,50,70,0,0,0,1,10,6,0,180.0,0.0167,1750.0,2.3219,2,0.4083,1.0,0.0004,0.0,0.0,0.0,0,0,0,0,1,0
2.0,0.267,0.23,0.4,0.57,0.37,0.33,137.99,22,50,90,1,45,4,0,0,0,0,180.0,0.0211,2250.0,2.3219,2,0.3951,0.0,0.0,1.0,0.61,0.44,3,1,0,0,1,0
1.1,0.625,0.7,0.23,0.47,0.07,0.03,26.78,4,50,50,0,0,0,1,10,2,0,261.8182,0.0161,1250.0,2.3219,13,0.1684,0.6,0.0149,0.0,0.0,0.0,0,0,0,0,1,0
2.0,0.267,0.37,0.47,0.97,0.17,0.37,236.79,20,90,70,1,45,4,0,0,0,0,240.0,0.0287,3150.0,2.3219,8,0.4146,0.8,0.0088,0.0,0.55,0.41,6,2,0,0,1,0
2.0,0.267,0.55,0.45,0.79,0.0,0.24,61.13,11,70,50,1,70,3,0,0,0,0,180.0,0.0195,1750.0,2.3219,7,0.3223,0.6,0.0091,0.0,0.87,0.59,4,2,1,0,0,0
0.22,0.113,0.62,0.38,1.59,0.0,0.0,52.77,3,50,90,1,70,4,0,0,0,0,360.0,0.0241,2250.0,2.3219,3,0.2978,0.7,0.0144,0.0,0.61,0.48,6,3,0,0,1,0
0.22,0.113,0.7,0.3,0.5,0.0,0.0,69.65,5,50,50,1,30,5,0,0,0,0,360.0,0.0151,1250.0,2.3219,1,0.2488,0.0,0.0,1.0,0.58,0.56,6,3,1,0,0,0
2.0,0.267,0.37,0.63,2.5,0.0,0.2,174.11,13,70,50,1,15,4,0,0,0,0,180.0,0.0139,1750.0,2.3219,5,0.5457,0.6,0.0086,0.0,0.65,0.63,6,4,0,0,1,0
0.22,0.113,0.4,0.6,1.77,0.0,0.03,129.16,11,90,70,1,45,3,0,0,0,0,72.0,0.0235,3150.0,2.3219,6,0.546,0.5,0.0062,0.0,0.44,0.51,3,2,1,0,0,0
0.22,0.113,0.47,0.53,8.37,0.0,0.07,146.0,7,90,70,0,0,0,1,20,4,0,205.7143,0.0323,3150.0,2.3219,18,0.2819,0.4,0.0122,0.0,0.58,0.52,9,5,0,0,1,0
2.0,0.267,0.6,0.4,0.57,0.0,0.3,52.14,13,50,90,1,45,5,0,0,0,0,240.0,0.0233,2250.0,2.3219,3,0.3336,1.0,0.0122,0.0,0.0,0.0,0,0,1,0,0,0
0.22,0.113,0.93,0.07,0.07,0.0,0.03,63.36,6,70,50,1,30,5,0,0,0,0,180.0,0.0177,1750.0,2.3219,4,0.3389,0.5,0.0047,0.0,0.0,0.0,0,0,1,0,0,0
1.1,0.625,0.93,0.07,0.1,0.0,0.07,43.13,5,50,70,1,70,3,0,0,0,0,120.0,0.0176,1750.0,2.3219,10,0.4006,0.6,0.0105,0.0,0.0,0.0,0,0,1,0,0,0
1.1,0.625,0.4,0.6,1.6,0.0,0.17,17.44,6,50,90,0,0,0,1,30,4,0,77.1429,0.0204,2250.0,2.3219,14,0.4647,0.6,0.0215,0.0,0.64,0.45,9,4,1,0,0,0
0.22,0.113,0.57,0.43,18.97,0.0,0.27,215.62,9,50,70,1,15,5,0,0,0,0,180.0,0.0147,1750.0,2.3219,4,0.5057,0.5,0.0067,0.0,0.0,0.0,0,0,0,0,1,0
2.0,0.267,0.87,0.13,0.17,0.0,0.07,73.78,10,90,90,0,0,0,1,10,4,0,168.0,0.0441,4050.0,2.3219,12,0.1301,0.5,0.0123,0.0,0.58,0.47,4,2,1,0,0,0
2.0,0.267,0.27,0.73,7.27,0.0,0.47,325.05,16,50,90,0,0,0,1,40,6,0,338.8235,0.0127,2250.0,2.3219,9,0.7071,0.6,0.025,0.0,0.48,0.63,9,6,0,0,1,0
0.22,0.113,0.47,0.53,2.43,0.0,0.0,10.77,0,90,50,1,15,3,0,0,0,0,180.0,0.0147,2250.0,2.3219,2,0.6544,1.0,0.0009,0.0,0.44,0.7,9,6,1,0,0,0
2.0,0.267,0.23,0.77,1.13,0.0,0.73,64.73,24,70,90,0,0,0,1,40,4,0,307.3171,0.0281,3150.0,2.3219,10,0.4363,0.5,0.0186,0.0,0.0,0.0,0,0,1,0,0,0
2.0,0.267,0.17,0.4,0.57,0.43,0.3,141.41,23,70,50,0,0,0,1,0,6,0,180.0,0.0219,1750.0,2.3219,2,0.0674,1.0,0.0003,0.0,0.96,0.74,2,1,0,0,1,0
0.22,0.113,0.9,0.1,0.1,0.0,0.0,51.64,4,50,50,1,70,4,0,0,0,0,180.0,0.0157,1250.0,2.3219,2,0.2108,0.0,0.0,1.0,0.41,0.74,2,1,1,0,0,0
0.22,0.113,0.27,0.7,1.4,0.03,0.3,126.7,18,90,90,0,0,0,1,30,6,0,200.0,0.032,4050.0,2.3219,9,0.476,0.6,0.0123,0.0,0.44,0.69,4,3,1,0,0,0
2.0,0.267,0.38,0.45,0.9,0.17,0.24,113.53,16,50,50,1,70,3,0,0,0,0,180.0,0.0151,1250.0,2.3219,6,0.2568,0.3,0.008,0.0,0.52,0.46,4,2,0,0,1,0
1.1,0.625,1.0,0.0,0.0,0.0,0.0,56.44,3,90,70,0,0,0,1,0,4,0,180.0,0.0366,3150.0,2.3219,2,0.0502,1.0,0.0002,0.0,0.0,0.0,0,0,0,0,1,0
2.0,0.267,0.23,0.03,0.1,0.73,0.03,279.13,24,90,70,0,0,0,1,20,4,0,288.0,0.0326,3150.0,2.3219,7,0.2676,0.4,0.0095,0.0,0.0,0.0,0,0,0,0,1,0
2.0,0.267,0.67,0.33,0.47,0.0,0.13,60.17,9,50,70,1,45,4,0,0,0,0,360.0,0.0184,1750.0,2.3219,4,0.3609,0.5,0.0306,0.0,0.4,0.68,4,3,1,0,0,0
1.1,0.625,0.87,0.13,0.13,0.0,0.0,8.29,0,50,70,0,0,0,1,20,6,0,303.1579,0.0117,1750.0,2.3219,8,0.6431,0.5,0.0134,0.0,0.4,0.34,2,1,0,0,1,0
0.22,0.113,0.37,0.63,1.5,0.0,0.23,112.47,14,90,70,1,30,5,0,0,0,0,180.0,0.0258,3150.0,2.3219,4,0.4576,0.5,0.0047,0.0,0.51,0.6,9,5,1,0,0,0
1.1,0.625,0.9,0.1,0.13,0.0,0.0,43.66,2,90,50,1,70,5,0,0,0,0,180.0,0.0254,2250.0,2.3219,2,0.2204,0.0,0.0,1.0,0.7,0.51,6,3,0,0,1,0
1.1,0.625,0.3,0.7,3.5,0.0,0.13,106.94,8,90,70,0,0,0,1,10,4,0,187.8261,0.0347,3150.0,2.3219,17,0.1768,0.5,0.0102,0.0,0.63,0.58,9,5,0,0,1,0
0.22,0.113,0.03,0.97,15.6,0.0,0.5,392.66,18,50,50,0,0,0,1,10,4,0,196.3636,0.0134,1250.0,2.3219,6,0.37,0.5,0.0149,0.0,0.5,0.47,4,2,0,0,1,0
