robot_max_speed,robot_radius,success_rate,collision_rate,timeout_rate,average_path_length,average_time_diff,width,height,indoor_map_type,iterations,corridor_width,outdoor_map_type,num_static_obstacles,static_obstacle_size,other_map_type,mean_angle_info,entropy,map_size,max_entropy,num_obs_cv2,occupancy_ratio,distance_normalized,distance_avg,distance_variance,average_linear_velocity,average_obstalce_size,number_dynamic_obstalces,crowdnav,dwa,rlca,teb
0.22,0.113,1,0,0,32.97,629000000000,50,50,1,70,3,0,0,0,0,120,0.016,1250,2.3219,4,0.2644,0.8,0.0072,0,0,0,0,0,1,0,0
0.22,0.113,0.86,0.14,0,48.06,726000000000,50,50,1,30,3,0,0,0,0,180,0.0116,1250,2.3219,4,0.4904,0.5,0.0091,0,0.68,0.2,4,0,1,0,0
0.22,0.113,0.1,0,0.9,13.33,5790000000000,70,70,0,0,0,1,20,4,0,234.7826,0.0255,2450,2.3219,13,0.3188,0.6,0.0144,0,0,0,0,0,1,0,0
0.22,0.113,0.83,0.13,0.03,32.43,815000000000,50,50,1,45,3,0,0,0,0,180,0.0128,1250,2.3219,3,0.4272,1,0.0088,0,0.57,0.63,2,0,1,0,0
0.22,0.113,1,0,0,132.39,1590000000000,90,90,1,15,4,0,0,0,0,180,0.0235,4050,2.3219,2,0.643,0,0,1,0,0,0,0,1,0,0
0.22,0.113,0.87,0.1,0.03,100.74,1260000000000,70,70,1,15,4,0,0,0,0,360,0.0166,2450,2.3219,1,0.6035,0,0,1,0.58,0.52,3,0,1,0,0
0.22,0.113,1,0,0,36.65,746000000000,70,70,1,30,4,0,0,0,0,90,0.0213,2450,2.3219,5,0.4598,0.4,0.0079,0,0,0,0,0,1,0,0
2,0.267,0.83,0.17,0,91.09,725000000000,50,50,1,70,4,0,0,0,0,180,0.0156,1250,2.3219,2,0.2244,0,0,1,0.54,0.81,2,0,1,0,0
0.22,0.113,0.97,0,0.03,197.01,2040000000000,90,90,0,0,0,1,10,6,0,305.4545,0.0402,4050,2.3219,9,0.2389,0.7,0.0122,0,0,0,0,0,1,0,0
0.22,0.113,0.9,0.1,0,39.04,501000000000,50,50,1,45,3,0,0,0,0,120,0.0144,1250,2.3219,4,0.344,0.8,0.0095,0,0.37,0.53,2,0,1,0,0
0.22,0.113,0.9,0.1,0,122.79,1120000000000,70,70,1,30,5,0,0,0,0,360,0.0208,2450,2.3219,1,0.4524,0,0,1,0,0,0,0,1,0,0
0.22,0.113,0.67,0.33,0,128.06,1380000000000,70,70,0,0,0,1,10,6,0,288,0.0245,2450,2.3219,10,0.3084,0.6,0.0114,0,0.49,0.57,9,0,1,0,0
1.1,0.625,0.3,0.7,0,94.26,2230000000000,90,90,1,30,5,0,0,0,0,196.3636,0.0306,4050,2.3219,8,0.4867,0.5,0.008,0,0.39,0.55,4,0,1,0,0
0.22,0.113,0.7,0.3,0,76.33,978000000000,50,50,1,30,5,0,0,0,0,240,0.0147,1250,2.3219,4,0.282,0.8,0.0072,0,0.8,0.56,4,0,1,0,0
0.22,0.113,0.87,0.13,0,81.02,795000000000,50,50,0,0,0,1,10,2,0,84.7059,0.0161,1250,2.3219,15,0.1724,0.5,0.0094,0,0.32,0.49,6,0,1,0,0
0.22,0.113,0.77,0.23,0,125.57,1380000000000,50,50,1,15,3,0,0,0,0,180,0.0085,1250,2.3219,2,0.654,0,0,1,0.41,0.28,2,0,1,0,0
0.22,0.113,0.53,0.47,0,132.72,1920000000000,70,70,1,30,4,0,0,0,0,144,0.0234,2450,2.3219,6,0.408,0.5,0.0069,0,0.54,0.57,9,0,1,0,0
2,0.267,0.6,0.4,0,95.85,731493000000,70,70,1,30,4,0,0,0,0,225,0.021,2450,2.3219,8,0.4465,0.6,0.0701,0.0002,0.42,0.82,6,0,1,0,0
2,0.267,0.55,0.41,0.03,99.05,1150000000000,50,50,1,30,4,0,0,0,0,120,0.0133,1250,2.3219,6,0.3664,0.3,0.0105,0,0.67,0.43,4,0,1,0,0
0.22,0.113,0.73,0.27,0,58.18,1180000000000,70,70,1,30,3,0,0,0,0,90,0.0191,2450,2.3219,4,0.5439,0.2,0.0101,0,0.67,0.46,6,0,1,0,0
0.22,0.113,0.47,0.53,0,171.48,2000000000000,90,90,1,30,3,0,0,0,0,308.5714,0.0245,4050,2.3219,5,0.6336,0.6,0.007,0,0.78,0.5,8,0,1,0,0
0.22,0.113,1,0,0,29.98,442000000000,50,50,1,15,5,0,0,0,0,180,0.0117,1250,2.3219,2,0.4364,0,0,1,0,0,0,0,1,0,0
2,0.267,0.57,0.43,0,344.53,2750000000000,70,70,1,45,4,0,0,0,0,120,0.0235,2450,2.3219,4,0.3806,0.8,0.0076,0,0,0,0,0,1,0,0
0.22,0.113,0.77,0.23,0,69.19,1090000000000,70,70,1,15,5,0,0,0,0,180,0.0184,2450,2.3219,2,0.5506,0,0,1,0.44,0.71,6,0,1,0,0
0.22,0.113,0.73,0.27,0,38.77,879267000000,70,70,1,70,5,0,0,0,0,180,0.027,2450,2.3219,4,0.2329,1,0.0108,0,0.47,0.65,6,0,1,0,0
0.22,0.113,1,0,0,28.18,514000000000,50,50,1,45,4,0,0,0,0,360,0.0149,1250,2.3219,2,0.3008,1,0.0062,0,0,0,0,0,1,0,0
0.22,0.113,0.8,0.2,0,103.95,1650000000000,90,90,0,0,0,1,0,6,0,180,0.0454,4050,2.3219,2,0.044,0,0,1,0.46,0.72,8,0,1,0,0
0.22,0.113,0.86,0.14,0,61.43,789000000000,90,90,1,30,5,0,0,0,0,300,0.0324,4050,2.3219,4,0.4606,0.5,0.0185,0,0.45,0.63,4,0,1,0,0
1.1,0.625,0.37,0.6,0.03,115.31,3350000000000,90,90,1,15,5,0,0,0,0,90,0.025,4050,2.3219,4,0.5993,0.5,0.0042,0,0,0,0,0,1,0,0
0.22,0.113,0.9,0.1,0,76.24,1350000000000,90,90,0,0,0,1,0,2,0,180,0.0454,4050,2.3219,2,0.044,0,0,1,0.6,0.52,12,0,1,0,0
0.22,0.113,0.5,0.37,0.13,247.21,3070000000000,90,90,0,0,0,1,20,6,0,257.1429,0.0356,4050,2.3219,9,0.3786,0.3,0.0106,0,0.53,0.4,4,0,1,0,0
2,0.267,0.57,0.4,0.03,197.89,1630000000000,90,90,1,45,5,0,0,0,0,300,0.0349,4050,2.3219,6,0.4017,0.5,0.0111,0,0.41,0.41,12,0,1,0,0
0.22,0.113,0.66,0.34,0,145.91,2030000000000,90,90,0,0,0,1,20,6,0,270,0.0357,4050,2.3219,13,0.3833,0.5,0.015,0,0.51,0.64,4,0,1,0,0
0.22,0.113,1,0,0,53.45,841000000000,70,70,0,0,0,1,0,6,0,180,0.0295,2450,2.3219,2,0.0563,0,0,1,0,0,0,0,1,0,0
1.1,0.625,0.21,0.79,0,95.4,2280000000000,70,70,1,15,3,0,0,0,0,180,0.0137,2450,2.3219,3,0.6818,0.7,0.0054,0,0.46,0.51,9,0,1,0,0
0.22,0.113,0.87,0.07,0.07,64.55,1110000000000,70,70,1,30,5,0,0,0,0,288,0.0218,2450,2.3219,7,0.4382,0.4,0.0114,0,0.42,0.49,3,0,1,0,0
2,0.267,0.71,0.29,0,31.13,278000000000,50,50,1,70,3,0,0,0,0,180,0.015,1250,2.3219,3,0.2756,1,0.0087,0,0.66,0.57,6,0,1,0,0
2,0.267,0.47,0.53,0,188.21,1628510000000,90,90,1,15,3,0,0,0,0,216,0.0186,4050,2.3219,4,0.7364,0.2,0.0227,0,0.47,0.65,8,0,1,0,0
0.22,0.113,1,0,0,76.1,1170000000000,90,90,0,0,0,1,20,2,0,241.6438,0.0456,4050,2.3219,36,0.1053,0.5,0.0139,0,0,0,0,0,1,0,0
1.1,0.625,0.43,0.57,0,30.64,787000000000,90,90,1,15,3,0,0,0,0,324,0.0211,4050,2.3219,3,0.6889,1,0.0142,0,0.53,0.68,4,0,1,0,0
0.22,0.113,0.37,0.47,0.17,248.79,3020000000000,70,70,0,0,0,1,30,4,0,300,0.0221,2450,2.3219,8,0.4451,0.8,0.0134,0,0.42,0.52,9,0,1,0,0
1.1,0.625,0.89,0.11,0,64.02,890082000000,50,50,1,15,5,0,0,0,0,180,0.0117,1250,2.3219,2,0.4496,0,0,1,0,0,0,0,1,0,0
0.22,0.113,0.83,0.17,0,95.87,1700000000000,90,90,0,0,0,1,20,4,0,240,0.0419,4050,2.3219,22,0.2194,0.4,0.0141,0,0.55,0.36,8,0,1,0,0
0.22,0.113,0.9,0.1,0,103.16,1230000000000,70,70,1,70,4,0,0,0,0,261.8182,0.0257,2450,2.3219,9,0.3241,0.8,0.0095,0,0.34,0.49,6,0,1,0,0
0.22,0.113,0.72,0.28,0,48.31,759000000000,50,50,1,45,4,0,0,0,0,360,0.0148,1250,2.3219,1,0.2736,0,0,1,0.58,0.82,6,0,1,0,0
0.22,0.113,0.66,0.34,0,96.09,1728630000000,90,90,1,45,3,0,0,0,0,102.8571,0.029,4050,2.3219,6,0.5531,0.3,0.0062,0,0.49,0.61,4,0,1,0,0
0.22,0.113,0.63,0.33,0.03,138.03,2110000000000,90,90,0,0,0,1,40,4,0,216,0.0377,4050,2.3219,26,0.3584,0.3,0.0149,0,0.65,0.4,8,0,1,0,0
0.22,0.113,1,0,0,40.03,428000000000,50,50,1,30,5,0,0,0,0,360,0.0142,1250,2.3219,1,0.3016,0,0,1,0,0,0,0,1,0,0
1.1,0.625,0.57,0.43,0,69.83,807000000000,50,50,1,70,3,0,0,0,0,180,0.0154,1250,2.3219,5,0.2952,0.6,0.0081,0,0.83,0.56,2,0,1,0,0
0.22,0.113,0.17,0.6,0.23,23.68,5990000000000,90,90,1,45,4,0,0,0,0,180,0.0327,4050,2.3219,10,0.4554,0.6,0.0106,0,0.73,0.45,12,0,1,0,0
1.1,0.625,0.33,0.63,0.03,93.22,2897770000000,90,90,1,30,3,0,0,0,0,180,0.0259,4050,2.3219,2,0.6107,0,0,1,0.65,0.63,4,0,1,0,0
1.1,0.625,0.6,0.4,0,123.02,1170000000000,70,70,1,70,5,0,0,0,0,180,0.0259,2450,2.3219,2,0.2565,0,0,1,0.52,0.45,6,0,1,0,0
0.22,0.113,0.7,0.3,0,105.4,1740000000000,70,70,0,0,0,1,10,4,0,240,0.0275,2450,2.3219,11,0.2027,0.5,0.0099,0,0.5,0.62,3,0,1,0,0
0.22,0.113,0.73,0.27,0,107.14,1350000000000,90,90,1,70,5,0,0,0,0,180,0.0401,4050,2.3219,10,0.2912,0.4,0.0084,0,0.69,0.67,8,0,1,0,0
0.22,0.113,0.9,0.1,0,47.16,606147000000,50,50,1,45,3,0,0,0,0,240,0.0144,1250,2.3219,7,0.3556,0.4,0.0221,0,0.71,0.37,6,0,1,0,0
0.22,0.113,0.63,0.37,0,46.31,636000000000,90,90,1,15,3,0,0,0,0,180,0.0171,4050,2.3219,4,0.7607,0.5,0.0064,0,0.4,0.54,4,0,1,0,0
0.22,0.113,0.73,0.27,0,116.2,1600000000000,90,90,0,0,0,1,10,4,0,216,0.0437,4050,2.3219,14,0.1417,0.5,0.0143,0,0.54,0.48,12,0,1,0,0
1.1,0.625,0.27,0.73,0,65.27,1850000000000,90,90,1,45,3,0,0,0,0,160,0.0288,4050,2.3219,9,0.5648,0.4,0.0095,0,0.73,0.51,12,0,1,0,0
1.1,0.625,0.23,0.77,0,78.44,1572660000000,90,90,1,30,4,0,0,0,0,154.2857,0.0262,4050,2.3219,5,0.5762,0.8,0.006,0,0.48,0.55,12,0,1,0,0
0.22,0.113,0.87,0.13,0,91.85,761000000000,50,50,1,70,4,0,0,0,0,180,0.0155,1250,2.3219,2,0.2516,0,0,1,0.29,0.44,2,0,1,0,0
0.22,0.113,0.9,0.1,0,47.16,606000000000,50,50,1,45,3,0,0,0,0,240,0.0144,1250,2.3219,7,0.3556,0.4,0.0221,0,0.71,0.37,6,0,1,0,0
0.22,0.113,0.6,0.4,0,66.04,708000000000,90,90,1,30,3,0,0,0,0,240,0.0223,4050,2.3219,4,0.6712,1,0.01,0,0.38,0.64,4,0,1,0,0
0.22,0.113,0.93,0.07,0,36.1,618000000000,50,50,1,70,4,0,0,0,0,180,0.0159,1250,2.3219,2,0.2124,0,0,1,0.59,0.62,2,0,1,0,0
0.22,0.113,1,0,0,380.29,2420000000000,90,90,1,45,4,0,0,0,0,274.2857,0.0309,4050,2.3219,10,0.4796,0.6,0.0103,0,0,0,0,0,1,0,0
0.22,0.113,0.67,0.33,0,91.05,1034490000000,70,70,1,15,4,0,0,0,0,180,0.0185,2450,2.3219,2,0.5557,1,0.0001,0,0.45,0.45,6,0,1,0,0
0.22,0.113,0.8,0.2,0,70.87,834000000000,50,50,1,70,3,0,0,0,0,180,0.0142,1250,2.3219,4,0.3208,0.5,0.0106,0,0.58,0.44,4,0,1,0,0
0.22,0.113,0.87,0.13,0,57.23,925000000000,70,70,1,15,4,0,0,0,0,120,0.0173,2450,2.3219,3,0.5949,0,0.0059,0,0.58,0.45,3,0,1,0,0
2,0.267,0.5,0.47,0.03,320.21,2870000000000,90,90,1,70,4,0,0,0,0,317.6471,0.0343,4050,2.3219,11,0.4151,0.8,0.015,0,0,0,0,0,1,0,0
2,0.267,0.77,0.23,0,30.81,259000000000,50,50,1,15,5,0,0,0,0,180,0.0122,1250,2.3219,2,0.4272,0,0,1,0.53,0.55,6,0,1,0,0
0.22,0.113,0.69,0.31,0,73.75,981614000000,70,70,1,30,5,0,0,0,0,360,0.0209,2450,2.3219,1,0.4533,0,0,1,0.66,0.54,6,0,1,0,0
0.22,0.113,0.7,0.3,0,81.04,862497000000,70,70,1,15,4,0,0,0,0,360,0.0155,2450,2.3219,1,0.6465,0,0,1,0.61,0.44,6,0,1,0,0
1.1,0.625,0.63,0.37,0,38.57,1030000000000,70,70,1,70,3,0,0,0,0,281.25,0.0259,2450,2.3219,15,0.3386,0.6,0.0128,0,0.57,0.52,6,0,1,0,0
2,0.267,0.23,0.73,0.03,512.87,3800000000000,90,90,1,15,5,0,0,0,0,180,0.0255,4050,2.3219,2,0.5947,1,0.0003,0,0.48,0.56,12,0,1,0,0
0.22,0.113,0.9,0.1,0,39.34,888000000000,70,70,1,45,5,0,0,0,0,90,0.0242,2450,2.3219,4,0.3582,0.5,0.0035,0,0.56,0.51,3,0,1,0,0
1.1,0.625,0.62,0.38,0,58.41,597710000000,50,50,1,30,5,0,0,0,0,180,0.0146,1250,2.3219,2,0.2888,0,0,1,0.49,0.39,4,0,1,0,0
0.22,0.113,0.79,0.21,0,31.12,413586000000,50,50,1,15,3,0,0,0,0,180,0.0108,1250,2.3219,2,0.5492,0,0,1,0.58,0.44,4,0,1,0,0
0.22,0.113,0.93,0.07,0,146.57,1390000000000,90,90,1,15,3,0,0,0,0,240,0.0189,4050,2.3219,6,0.7264,0.3,0.0059,0,0,0,0,0,1,0,0
1.1,0.625,0.34,0.66,0,84.99,2340000000000,70,70,1,30,4,0,0,0,0,205.7143,0.0211,2450,2.3219,7,0.461,0.6,0.008,0,0.76,0.38,6,0,1,0,0
0.22,0.113,0.7,0.3,0,105.4,1740000000000,70,70,0,0,0,1,10,4,0,240,0.0275,2450,2.3219,11,0.2027,0.5,0.0099,0,0.5,0.62,3,0,1,0,0
0.22,0.113,0.69,0.31,0,48.28,812000000000,70,70,1,15,5,0,0,0,0,180,0.0171,2450,2.3219,2,0.5571,1,0.0001,0,0.62,0.52,6,0,1,0,0
0.22,0.113,0.63,0.37,0,103.19,1310000000000,90,90,1,15,5,0,0,0,0,180,0.0223,4050,2.3219,5,0.6619,0.4,0.0066,0,0.51,0.55,12,0,1,0,0
0.22,0.113,1,0,0,53.45,841000000000,70,70,0,0,0,1,0,6,0,180,0.0295,2450,2.3219,2,0.0563,0,0,1,0,0,0,0,1,0,0
0.22,0.113,1,0,0,20.38,540000000000,50,50,1,70,3,0,0,0,0,180,0.0149,1250,2.3219,4,0.2808,0.5,0.0075,0,0,0,0,0,1,0,0
0.22,0.113,0.73,0.27,0,78.83,844000000000,50,50,1,70,4,0,0,0,0,180,0.0154,1250,2.3219,2,0.2284,0,0,1,0.42,0.87,4,0,1,0,0
1.1,0.625,0.1,0.9,0,126.92,2110000000000,70,70,1,45,5,0,0,0,0,360,0.0247,2450,2.3219,2,0.3186,1,0.0042,0,0.6,0.57,9,0,1,0,0
0.22,0.113,0.93,0.07,0,143.1,1820000000000,90,90,1,70,4,0,0,0,0,264.7059,0.0382,4050,2.3219,13,0.3443,0.5,0.0125,0,0,0,0,0,1,0,0
0.22,0.113,0.87,0.1,0.03,89.71,1440000000000,90,90,0,0,0,1,30,2,0,202.8169,0.0451,4050,2.3219,40,0.1353,0.4,0.0143,0,0.82,0.39,4,0,1,0,0
1.1,0.625,0.48,0.52,0,40.31,811000000000,50,50,1,15,5,0,0,0,0,360,0.0129,1250,2.3219,2,0.4404,1,0.0719,0,0.31,0.34,6,0,1,0,0
0.22,0.113,0.13,0,0.87,18.95,5960000000000,90,90,1,45,5,0,0,0,0,261.8182,0.0361,4050,2.3219,6,0.3775,0.5,0.0114,0,0,0,0,0,1,0,0
2,0.267,0.6,0.4,0,151.7,1120480000000,90,90,1,45,3,0,0,0,0,288,0.0304,4050,2.3219,8,0.5351,0.8,0.0096,0,0.53,0.35,8,0,1,0,0
0.22,0.113,0.83,0.13,0.03,81.25,1520000000000,90,90,1,70,5,0,0,0,0,130.9091,0.0393,4050,2.3219,11,0.2936,0.5,0.0095,0,0.5,0.46,8,0,1,0,0
1.1,0.625,0.89,0.11,0,64.02,890000000000,50,50,1,15,5,0,0,0,0,180,0.0117,1250,2.3219,2,0.4496,0,0,1,0,0,0,0,1,0,0
1.1,0.625,0.48,0.48,0.03,67.38,2090000000000,90,90,1,30,5,0,0,0,0,240,0.0298,4050,2.3219,6,0.5158,0.7,0.0077,0,0.55,0.31,4,0,1,0,0
1.1,0.625,0.3,0.7,0,97.57,2940480000000,70,70,1,70,3,0,0,0,0,80,0.0267,2450,2.3219,17,0.3253,0.6,0.0118,0,0.46,0.7,6,0,1,0,0
0.22,0.113,0.73,0.23,0.03,147.63,2370000000000,90,90,1,70,3,0,0,0,0,288,0.0325,4050,2.3219,10,0.4812,0.5,0.0115,0,0.67,0.47,4,0,1,0,0
0.22,0.113,0.79,0.21,0,185.88,1280000000000,70,70,1,70,3,0,0,0,0,234.7826,0.0249,2450,2.3219,14,0.3588,0.6,0.036,0,0.72,0.6,3,0,1,0,0
0.22,0.113,1,0,0,95.66,1310000000000,90,90,0,0,0,1,20,6,0,148.2353,0.0371,4050,2.3219,16,0.3328,0.5,0.0116,0,0,0,0,0,1,0,0
2,0.267,0.34,0.66,0,190.73,1780000000000,90,90,1,45,4,0,0,0,0,257.1429,0.032,4050,2.3219,9,0.4835,0.7,0.0097,0,0.41,0.7,8,0,1,0,0
0.22,0.113,0.67,0.3,0.03,158.4,1520000000000,70,70,1,70,5,0,0,0,0,180,0.0269,2450,2.3219,4,0.2431,0.5,0.0049,0,0.71,0.54,6,0,1,0,0
0.22,0.113,0.52,0.48,0,62.2,780000000000,50,50,1,15,3,0,0,0,0,120,0.0094,1250,2.3219,6,0.6128,0.7,0.0079,0,0.6,0.72,2,0,1,0,0
0.22,0.113,0.5,0.5,0,100.12,1340000000000,90,90,1,15,4,0,0,0,0,90,0.0215,4050,2.3219,4,0.6644,1,0.0027,0,0.6,0.57,12,0,1,0,0
2,0.267,0.5,0.5,0,176.08,1315910000000,90,90,1,15,4,0,0,0,0,360,0.0219,4050,2.3219,1,0.6717,0,0,1,0.66,0.58,8,0,1,0,0
0.22,0.113,1,0,0,52.79,827000000000,70,70,1,15,5,0,0,0,0,240,0.0201,2450,2.3219,3,0.4978,1,0.0052,0,0,0,0,0,1,0,0
0.22,0.113,0.6,0.4,0,52.39,528000000000,70,70,1,15,3,0,0,0,0,120,0.0156,2450,2.3219,3,0.6484,1,0.0036,0,0.42,0.36,9,0,1,0,0
0.22,0.113,0.1,0.67,0.23,21.08,5980000000000,90,90,0,0,0,1,40,2,0,253.1868,0.045,4050,2.3219,51,0.162,0.5,0.0136,0,0.53,0.64,12,0,1,0,0
0.22,0.113,0.83,0.13,0.03,86.1,1143600000000,70,70,1,45,5,0,0,0,0,120,0.0249,2450,2.3219,3,0.3131,0.7,0.0031,0,0.47,0.62,3,0,1,0,0
1.1,0.625,0.64,0.29,0.07,75.62,1130000000000,70,70,1,30,4,0,0,0,0,300,0.0208,2450,2.3219,4,0.4733,0.8,0.0111,0,0.47,0.65,3,0,1,0,0
0.22,0.113,1,0,0,91.62,1340000000000,90,90,1,15,4,0,0,0,0,180,0.0217,4050,2.3219,2,0.6753,1,0.0001,0,0,0,0,0,1,0,0
0.22,0.113,0.93,0.07,0,116.78,1300000000000,90,90,1,70,5,0,0,0,0,360,0.0384,4050,2.3219,5,0.3291,0.4,0.0138,0,0.71,0.35,4,0,1,0,0
2,0.267,0.57,0.43,0,66.49,536453000000,50,50,1,70,4,0,0,0,0,360,0.0144,1250,2.3219,1,0.3208,0,0,1,0.65,0.68,6,0,1,0,0
1.1,0.625,0.21,0.79,0,99.51,2716680000000,70,70,1,15,3,0,0,0,0,180,0.0135,2450,2.3219,2,0.6935,1,0.0003,0,0.47,0.45,3,0,1,0,0
2,0.267,0.47,0.53,0,142.33,1290000000000,90,90,1,15,3,0,0,0,0,180,0.0179,4050,2.3219,2,0.7378,0,0,1,0.64,0.41,8,0,1,0,0
0.22,0.113,1,0,0,106.65,1020000000000,70,70,1,45,3,0,0,0,0,216,0.0202,2450,2.3219,6,0.5033,0.5,0.0081,0,0,0,0,0,1,0,0
0.22,0.113,0.87,0.13,0,34.03,549160000000,50,50,1,30,3,0,0,0,0,120,0.0126,1250,2.3219,3,0.4216,1,0.007,0,0.83,0.4,4,0,1,0,0
2,0.267,0.37,0.63,0,212.34,1891960000000,90,90,1,15,4,0,0,0,0,360,0.0197,4050,2.3219,2,0.7046,1,0.0028,0,0.61,0.62,12,0,1,0,0
0.22,0.113,0.63,0.33,0.03,138.03,2110000000000,90,90,0,0,0,1,40,4,0,216,0.0377,4050,2.3219,26,0.3584,0.3,0.0149,0,0.65,0.4,8,0,1,0,0
0.22,0.113,1,0,0,48.06,792000000000,50,50,0,0,0,1,10,2,0,102.8571,0.0161,1250,2.3219,14,0.1772,0.4,0.014,0,0,0,0,0,1,0,0
0.22,0.113,0.6,0.4,0,59.21,716000000000,50,50,1,30,4,0,0,0,0,360,0.0131,1250,2.3219,1,0.4072,0,0,1,0.5,0.67,6,0,1,0,0
1.1,0.625,0.33,0.67,0,99.49,2390000000000,90,90,1,70,3,0,0,0,0,154.2857,0.0337,4050,2.3219,6,0.4623,0.5,0.0095,0,0.55,0.57,8,0,1,0,0
0.22,0.113,0.17,0.43,0.4,21.93,5990000000000,90,90,1,45,5,0,0,0,0,270,0.0358,4050,2.3219,9,0.3853,0.6,0.0085,0,0.6,0.49,8,0,1,0,0
0.22,0.113,0.17,0,0.83,7.7,5980000000000,50,50,1,15,5,0,0,0,0,180,0.013,1250,2.3219,2,0.392,0,0,1,0,0,0,0,1,0,0
2,0.267,0.5,0.5,0,174.56,1920740000000,90,90,1,15,4,0,0,0,0,180,0.0185,4050,2.3219,2,0.7291,1,0.0002,0,0.44,0.54,8,0,1,0,0
0.22,0.113,0.73,0.27,0,33.88,592000000000,50,50,1,70,4,0,0,0,0,90,0.0153,1250,2.3219,4,0.22,0.5,0.0055,0,0.48,0.52,6,0,1,0,0
0.22,0.113,0.83,0.17,0,17,253000000000,50,50,1,30,3,0,0,0,0,180,0.0119,1250,2.3219,3,0.48,0,0.0122,0,0.61,0.83,2,0,1,0,0
2,0.267,0.47,0.53,0,158.39,1540000000000,70,70,1,45,3,0,0,0,0,60,0.0219,2450,2.3219,6,0.4731,0.3,0.0069,0,0.59,0.6,9,0,1,0,0
0.22,0.113,0.85,0.15,0,84.65,749000000000,50,50,1,45,5,0,0,0,0,180,0.0136,1250,2.3219,2,0.3208,0,0,1,0.55,0.78,2,0,1,0,0
0.22,0.113,1,0,0,17.37,200000000000,50,50,1,45,5,0,0,0,0,180,0.0154,1250,2.3219,2,0.2284,0,0,1,0.8,0.37,4,0,1,0,0
0.22,0.113,0,0.8,0.2,13.68,6010000000000,70,70,1,15,4,0,0,0,0,180,0.0142,2450,2.3219,2,0.6663,0,0,1,0.47,0.5,9,0,1,0,0
0.22,0.113,0.73,0.27,0,45.93,746000000000,50,50,1,30,4,0,0,0,0,180,0.012,1250,2.3219,4,0.436,0.5,0.0072,0,0.42,0.59,6,0,1,0,0
0.22,0.113,0.63,0.37,0,60.05,919000000000,70,70,1,70,3,0,0,0,0,137.1429,0.0248,2450,2.3219,16,0.3686,0.4,0.0101,0,0.53,0.54,9,0,1,0,0
1.1,0.625,0.2,0.7,0.1,80.36,4480000000000,90,90,1,70,3,0,0,0,0,200,0.0329,4050,2.3219,11,0.4678,0.6,0.0097,0,0.54,0.71,4,0,1,0,0
0.22,0.113,1,0,0,6.26,210000000000,50,50,1,30,3,0,0,0,0,180,0.0131,1250,2.3219,4,0.4252,0.2,0.0036,0,0.74,0.69,4,0,1,0,0
0.22,0.113,0.07,0.73,0.2,17.87,5960000000000,90,90,1,45,3,0,0,0,0,320,0.0292,4050,2.3219,4,0.5421,0.8,0.0081,0,0.55,0.71,8,0,1,0,0
0.22,0.113,1,0,0,82.38,1360000000000,90,90,1,30,4,0,0,0,0,240,0.0303,4050,2.3219,4,0.513,0.5,0.0132,0,0,0,0,0,1,0,0
0.22,0.113,0.13,0.53,0.33,20.12,5980000000000,90,90,1,45,5,0,0,0,0,180,0.0349,4050,2.3219,8,0.3991,0.2,0.0119,0,0.58,0.53,8,0,1,0,0
0.22,0.113,1,0,0,36.43,667000000000,70,70,1,15,5,0,0,0,0,180,0.0178,2450,2.3219,2,0.5584,0,0,1,0,0,0,0,1,0,0
0.22,0.113,0.67,0.33,0,79.33,1340000000000,70,70,0,0,0,1,0,6,0,180,0.0295,2450,2.3219,2,0.0563,0,0,1,0.61,0.53,9,0,1,0,0
0.22,0.113,0.66,0.34,0,73.47,888000000000,50,50,1,30,3,0,0,0,0,180,0.0114,1250,2.3219,3,0.4984,0.7,0.006,0,0.68,0.69,4,0,1,0,0
0.22,0.113,0.43,0.57,0,17.24,3020000000000,50,50,0,0,0,1,40,2,0,240,0.014,1250,2.3219,13,0.4092,0.4,0.0116,0,0.49,0.57,6,0,1,0,0
1.1,0.625,0.2,0.8,0,100.74,2210000000000,70,70,1,30,5,0,0,0,0,288,0.0221,2450,2.3219,5,0.4286,0.4,0.009,0,0.41,0.5,9,0,1,0,0
2,0.267,0.47,0.53,0,174.52,1650000000000,90,90,1,45,3,0,0,0,0,135,0.0282,4050,2.3219,8,0.5614,0.5,0.0086,0,0.63,0.47,4,0,1,0,0
1.1,0.625,0.28,0.72,0,43.71,1330000000000,90,90,1,15,4,0,0,0,0,180,0.0236,4050,2.3219,2,0.6428,0,0,1,0.49,0.54,12,0,1,0,0
0.22,0.113,0.73,0.27,0,46.16,782000000000,70,70,0,0,0,1,0,6,0,180,0.0295,2450,2.3219,2,0.0563,0,0,1,0.59,0.52,9,0,1,0,0
2,0.267,0.33,0.67,0,202.4,2180000000000,70,70,1,45,3,0,0,0,0,135,0.0206,2450,2.3219,7,0.4886,0.6,0.0102,0,0.49,0.58,6,0,1,0,0
0.22,0.113,0.8,0.2,0,109.44,1210000000000,70,70,1,70,5,0,0,0,0,166.1538,0.0273,2450,2.3219,8,0.2408,0.2,0.008,0,0.55,0.62,3,0,1,0,0
1.1,0.625,0.33,0.63,0.03,109.2,2610000000000,90,90,1,30,5,0,0,0,0,308.5714,0.0326,4050,2.3219,6,0.4594,0.7,0.0107,0,0,0,0,0,1,0,0
