episode_duration,success_rate,collision_rate,robot_radius,robot_max_speed,number_dynamic_obs,number_static_obs,robot_pos_x,robot_pos_y,burger,jackal,ridgeback,agvota,rto,rto_real,teb,dwa,mpc,rlca,arena,rosnav,num_vertices_static_obs_0,num_vertices_static_obs_1,num_vertices_static_obs_2,num_vertices_static_obs_3,num_vertices_static_obs_4,num_vertices_static_obs_5,num_vertices_static_obs_6,num_vertices_static_obs_7,num_vertices_static_obs_8,num_vertices_static_obs_9,num_vertices_static_obs_10,num_vertices_static_obs_11,num_vertices_static_obs_12,num_vertices_static_obs_13,num_vertices_static_obs_14,size_dynamic_obs_0,size_dynamic_obs_1,size_dynamic_obs_2,size_dynamic_obs_3,size_dynamic_obs_4,size_dynamic_obs_5,size_dynamic_obs_6,size_dynamic_obs_7,size_dynamic_obs_8,size_dynamic_obs_9,size_dynamic_obs_10,size_dynamic_obs_11,size_dynamic_obs_12,size_dynamic_obs_13,size_dynamic_obs_14,speed_dynamic_obs_0,speed_dynamic_obs_1,speed_dynamic_obs_2,speed_dynamic_obs_3,speed_dynamic_obs_4,speed_dynamic_obs_5,speed_dynamic_obs_6,speed_dynamic_obs_7,speed_dynamic_obs_8,speed_dynamic_obs_9,speed_dynamic_obs_10,speed_dynamic_obs_11,speed_dynamic_obs_12,speed_dynamic_obs_13,speed_dynamic_obs_14,timeout_rate,path_length,map,robot_model,AngleInfo,Entropy,MapSize,MaxEntropy,NumObs_Cv2,OccupancyRatio,distance(normalized),distance.avg,distance.variance,World
379.75,0.35,0.2,0.113,0.22,5,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.5,27.6394429231,7ec796a9-99f8-4748-9c20-fe8216da3a63,burger,90,0.0094582867,800,2.3219280949,6,0.37375,0.2,0.00497,0,7ec796a9-99f8-4748-9c20-fe8216da3a63
189.675,1,0,0.113,0.22,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,47.9818283112,7f250fec-d8cc-4f2a-826e-574840b3e887,burger,360,0.0210251534,5000,2.3219280949,2,0.7529,1,0.01044,0,7f250fec-d8cc-4f2a-826e-574840b3e887
205.1,1,0,0.113,0.22,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.3646894477,7f9e6ff5-d9d5-477d-918f-293ab7b85eef,burger,90,0.0232063736,3200,2.3219280949,7,0.55734375,0.4,0.00823,0,7f9e6ff5-d9d5-477d-918f-293ab7b85eef
321.76,0.7,0.05,0.113,0.22,5,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.25,53.769155975,7fcb0ab9-4151-46e1-92eb-3a288556fbda,burger,216,0.0241833133,5000,2.3219280949,4,0.7072,1,0.00943,0,7fcb0ab9-4151-46e1-92eb-3a288556fbda
199.31,0.6,0.2,0.113,0.22,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.2,21.0127821141,811b9a0e-72a9-4b83-a892-749db8de5d38,burger,360,0.0091314652,800,2.3219280949,2,0.39,1,0.00501,0,811b9a0e-72a9-4b83-a892-749db8de5d38
272.01,0.75,0.2,0.113,0.22,15,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.05,62.8688314472,826199ae-a9cb-4f0e-b812-63529f7d312a,burger,205.7142857143,0.0248882971,5000,2.3219280949,7,0.7011,0.3,0.01277,0,826199ae-a9cb-4f0e-b812-63529f7d312a
182.235,0.95,0,0.113,0.22,10,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.05,40.5762586282,831c2580-2d9a-40f8-904c-bfda19cfc42b,burger,105.8823529412,0.0285658008,3200,2.3219280949,17,0.425,0.5,0.01064,0,831c2580-2d9a-40f8-904c-bfda19cfc42b
127.095,1,0,0.113,0.22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.6339161767,8364a1e6-95ef-43c6-8d38-2f5e23453200,burger,216,0.020849576,1800,2.3219280949,9,0.29,0.7,0.01114,1E-05,8364a1e6-95ef-43c6-8d38-2f5e23453200
233.49,0.9,0.05,0.113,0.22,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.05,51.6550231852,84ee1ea8-9123-468e-a031-6f5100926b34,burger,236.25,0.039936214,5000,2.3219280949,18,0.4769,0.4,0.0131,0,84ee1ea8-9123-468e-a031-6f5100926b34
268.075,0.5,0.15,0.113,0.22,10,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.35,25.4624754602,85465138-1070-4b77-b17c-1401a3099a55,burger,180,0.0090219102,1800,2.3219280949,2,0.7463888889,1,0.00028,0,85465138-1070-4b77-b17c-1401a3099a55
119.8,0.75,0.25,0.113,0.22,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,24.0267730822,859a7697-d92d-4563-8d98-d4397b321aa3,burger,180,0.0083656124,800,2.3219280949,2,0.474375,1,0.0002,0,859a7697-d92d-4563-8d98-d4397b321aa3
266.19,0.95,0,0.113,0.22,15,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.05,70.5071227258,85a292fb-4284-4508-98a7-b398672af47f,burger,135,0.0418730717,5000,2.3219280949,16,0.4366,0.6,0.01097,0,85a292fb-4284-4508-98a7-b398672af47f
172.865,0.8,0.15,0.113,0.22,15,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.05,32.265712268,85d4237e-3349-4669-80ae-a2860aa86164,burger,135,0.0216307229,1800,2.3219280949,10,0.2383333333,0.5,0.01117,0,85d4237e-3349-4669-80ae-a2860aa86164
339.9,0.6,0.15,0.113,0.22,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.35,43.9282789257,860ab46b-7e5d-431d-a655-e9fb4101bed2,burger,180,0.0150955252,5000,2.3219280949,2,0.8303,1,0.00015,0,860ab46b-7e5d-431d-a655-e9fb4101bed2
190.17,0.85,0.05,0.113,0.22,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.1,34.3773043902,8675c9b4-e0ee-4a8c-a7c4-4256b73df0e1,burger,154.2857142857,0.0144477758,1800,2.3219280949,6,0.5563888889,0.7,0.00756,0,8675c9b4-e0ee-4a8c-a7c4-4256b73df0e1
197.91,0.8,0.1,0.113,0.22,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,27.3808729577,87029be4-f87b-4d3a-b0a7-2fe03c888314,burger,144,0.0135183368,1800,2.3219280949,5,0.5816666667,0.4,0.00529,0,87029be4-f87b-4d3a-b0a7-2fe03c888314
239.185,0.8,0,0.113,0.22,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,42.1054613672,8797c4f4-5fdc-40f7-a96d-e3f5564eba6f,burger,308.5714285714,0.0233849112,3200,2.3219280949,3,0.55484375,0.3,0.01255,1E-05,8797c4f4-5fdc-40f7-a96d-e3f5564eba6f
210.775,0.8,0.05,0.113,0.22,5,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.15,34.6086642322,88bf4155-c46c-4a19-bd28-eaec51595741,burger,90,0.0173203903,3200,2.3219280949,4,0.6953125,1,0.00782,0,88bf4155-c46c-4a19-bd28-eaec51595741
234.175,0.65,0.2,0.113,0.22,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.25,21.6958551373,88fc30aa-cbb7-4035-b29e-1be61e38a3a2,burger,216,0.0079269085,800,2.3219280949,4,0.50625,0.8,0.00658,1E-05,88fc30aa-cbb7-4035-b29e-1be61e38a3a2
323.97,0.55,0.1,0.113,0.22,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,36.8503979601,89b00837-4de2-44c4-b8e1-b0031f8b8170,burger,90,0.0113524614,1800,2.3219280949,4,0.64,0.5,0.00606,0,89b00837-4de2-44c4-b8e1-b0031f8b8170
191.085,0.85,0.1,0.113,0.22,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.05,36.3738723165,89d0bb91-6ed5-4b04-b7a8-53a5a9ff6591,burger,308.5714285714,0.0150099167,1800,2.3219280949,3,0.505,0.7,0.01267,1E-05,89d0bb91-6ed5-4b04-b7a8-53a5a9ff6591
237.33,0.7,0.1,0.113,0.22,15,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,32.5370051399,8a1c2984-fdeb-4f79-977f-5202ee7e1ff9,burger,180,0.0169587111,1800,2.3219280949,4,0.4638888889,0.8,0.01217,0,8a1c2984-fdeb-4f79-977f-5202ee7e1ff9
205.445,0.8,0.05,0.113,0.22,14.996875,14.996875,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.9989583333,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.15,31.0716429047,8a239fda-7d6f-43e2-b32e-06dc0cb619fe,burger,180,0.0199618904,1800,2.3219280949,6,0.31,0.8,0.00969,1E-05,8a239fda-7d6f-43e2-b32e-06dc0cb619fe
246.225,0.65,0.15,0.113,0.22,10,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.25,29.8861876523,8aa58738-e70a-4beb-920f-1b58c2181aa3,burger,180,0.0095695558,800,2.3219280949,6,0.358125,0.3,0.00978,0,8aa58738-e70a-4beb-920f-1b58c2181aa3
330.755,0.7,0.05,0.113,0.22,5,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.25,56.121116764,8aa9f086-44b8-4fde-9757-63450b5a693c,burger,360,0.0317057828,5000,2.3219280949,2,0.6051,1,0.01503,0,8aa9f086-44b8-4fde-9757-63450b5a693c
235.245,0.9,0,0.113,0.22,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.1,44.7464070894,8ad0caf6-fdce-47b5-b1f7-f7a1fb3b1e86,burger,216,0.0304797146,3200,2.3219280949,7,0.37625,0.7,0.00929,0,8ad0caf6-fdce-47b5-b1f7-f7a1fb3b1e86
192.38,0.65,0.3,0.113,0.22,15,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.1,38.530805121,8b5f486f-0378-41c3-824d-081e018aa604,burger,360,0.0130855727,1800,2.3219280949,2,0.6047222222,1,0.03332,0,8b5f486f-0378-41c3-824d-081e018aa604
229.565,0.95,0.05,0.113,0.22,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,53.4125935152,8b62021e-f06f-4bed-ab88-68c20c932c59,burger,180,0.0179751271,5000,2.3219280949,2,0.7963,1,0.00112,0,8b62021e-f06f-4bed-ab88-68c20c932c59
143.5,0.9,0.05,0.113,0.22,10,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.05,24.0546055288,8b671384-0e34-4c46-aeff-8cf640c14eaa,burger,180,0.0103338997,800,2.3219280949,4,0.246875,1,0.0083,0,8b671384-0e34-4c46-aeff-8cf640c14eaa
141.755,0.95,0.05,0.113,0.22,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,26.2856483968,8bd04901-071c-41d4-b14f-a4feb17407c0,burger,60,0.008410126,800,2.3219280949,6,0.43125,0.3,0.00824,0,8bd04901-071c-41d4-b14f-a4feb17407c0
326.71,0.55,0.05,0.113,0.22,15,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.45,38.26055606,8d377b3c-7cbb-44d4-9f0b-b55b6a1b9014,burger,180,0.019974296,3200,2.3219280949,2,0.64296875,1,0.00506,0,8d377b3c-7cbb-44d4-9f0b-b55b6a1b9014
173.325,0.75,0.2,0.113,0.22,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.05,35.1517879826,8e4ec769-8ab1-47c3-b05a-8ac762c3ebc2,burger,240,0.0134314942,1800,2.3219280949,3,0.5955555556,1,0.00877,0,8e4ec769-8ab1-47c3-b05a-8ac762c3ebc2
277.205,0.75,0,0.113,0.22,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,42.8924759638,8f15765d-da50-46c8-80cf-f23b048708dc,burger,240,0.0238641457,3200,2.3219280949,10,0.5521875,0.3,0.00837,0,8f15765d-da50-46c8-80cf-f23b048708dc
173.835,1,0,0.113,0.22,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,34.9184742147,8f461210-92f6-44f2-ab17-770f69745950,burger,180,0.009489103,1800,2.3219280949,2,0.7227777778,1,0.0003,0,8f461210-92f6-44f2-ab17-770f69745950
279.335,0.65,0.15,0.113,0.22,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,30.6995021136,8f9a0bdc-f1fc-4579-b3f4-77bbb30aca5a,burger,120,0.0084417897,800,2.3219280949,4,0.449375,0.5,0.00533,0,8f9a0bdc-f1fc-4579-b3f4-77bbb30aca5a
142.48,1,0,0.113,0.22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.8765898418,8fb32f33-0030-4ac9-abc0-f018d8f6fed0,burger,231.4285714286,0.0200380033,1800,2.3219280949,7,0.2986111111,0.3,0.01038,0,8fb32f33-0030-4ac9-abc0-f018d8f6fed0
304.05,0.7,0.1,0.113,0.22,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,44.1328849732,90e48236-b725-4d55-af61-3c76e01590c2,burger,360,0.0217829397,3200,2.3219280949,3,0.60734375,0.3,0.0095,0,90e48236-b725-4d55-af61-3c76e01590c2
283.69,0.6,0.2,0.113,0.22,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,26.5145436512,90f71c8f-3fbc-4a03-8e17-c33b8b18830a,burger,90,0.0100508692,800,2.3219280949,6,0.315625,0.7,0.00692,0,90f71c8f-3fbc-4a03-8e17-c33b8b18830a
263.695,0.7,0.1,0.113,0.22,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,41.2580600794,91f3bba2-992c-44e9-92b7-d824f727a4e6,burger,180,0.0155235268,5000,2.3219280949,2,0.8252,1,9E-05,0,91f3bba2-992c-44e9-92b7-d824f727a4e6
278.02,0.8,0.1,0.113,0.22,5,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.1,63.2916487263,926fe0fd-1633-411b-a332-3342a801e3eb,burger,230.4,0.0400819832,5000,2.3219280949,13,0.4753,0.8,0.01134,0,926fe0fd-1633-411b-a332-3342a801e3eb
349.325,0.7,0.05,0.113,0.22,15,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.25,52.1285459492,92890871-4a3b-4cd1-97ee-02fdb7e77aa3,burger,254.1176470588,0.0307761736,5000,2.3219280949,8,0.6105,0.2,0.00956,0,92890871-4a3b-4cd1-97ee-02fdb7e77aa3
139.93,0.9,0.1,0.113,0.22,9.9985915493,4.9992957746,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.9992957746,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,34.4395722871,9293fbee-02cf-4ba8-be1d-9e1dcc0fe0fc,burger,180,0.0160105982,1800,2.3219280949,3,0.4916666667,1,0.00349,0,9293fbee-02cf-4ba8-be1d-9e1dcc0fe0fc
301.405,0.35,0.35,0.113,0.22,15,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.35,23.5740303674,932b3fce-230a-4528-8045-9ea01e6f04f2,burger,360,0.0071936686,800,2.3219280949,2,0.54,1,0.01848,0,932b3fce-230a-4528-8045-9ea01e6f04f2
280.58,0.8,0.1,0.113,0.22,15,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.1,65.4001493834,937da25c-c861-4f8c-8446-16fca242d04e,burger,360,0.039606168,5000,2.3219280949,3,0.4838,0.7,0.01171,0,937da25c-c861-4f8c-8446-16fca242d04e
162.34,0.9,0.05,0.113,0.22,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.05,28.310392379,940e2ab6-d0b3-43d7-a3dc-b14897010ef5,burger,360,0.0164432947,1800,2.3219280949,2,0.4725,1,0.01756,0,940e2ab6-d0b3-43d7-a3dc-b14897010ef5
169.27,0.9,0.1,0.113,0.22,15,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,40.2879271584,946c4c38-c989-4bb3-8891-bf0a137d13ef,burger,102.8571428571,0.0236832763,3200,2.3219280949,10,0.54609375,0.5,0.00876,0,946c4c38-c989-4bb3-8891-bf0a137d13ef
271.865,0.7,0.05,0.113,0.22,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.25,41.5285509376,94ae4bcd-83cd-4e86-8c8c-b68a11751db3,burger,130.9090909091,0.0290873578,3200,2.3219280949,11,0.4284375,0.5,0.01205,0,94ae4bcd-83cd-4e86-8c8c-b68a11751db3
